objectives;is_feasible;variables;evaluation_time
[3.628419624000012, -2.2282495];True;[1.9991241419829162, -1.1221300755224397, 1.656165285028857, -1.9138872391064519, -1.6119807237313268, 4.2612790818324555, 4.256549146984584, -4.045907287010937, -4.265790146642928, 1.5689775919805782];166.42514959990513
[3.6089737920000085, -2.4999999999994715];True;[1.7802596532286654, -4.02238584853151, 0.2473190839903694, 3.7944216403769007, -1.6896888654177884, 1.3977879608672166, -4.889170775206747, 4.770710077255041, 1.8736195882735904, -3.3807971630229483];165.31745159998536
[3.5984967120000073, -2.499999999981863];True;[1.2452915683552088, 1.1520173336502797, 3.772363669961516, -1.6454204741943375, -1.573131239584786, 1.594290239808281, -0.27374249100882864, -1.8873466640930516, 0.5541228835942851, -3.5413461959727446];166.79931539995596
[3.491676720000003, -2.4999999999994835];True;[3.2405307080813, 2.7088426507890624, -1.7516463440227423, -3.8539034239447947, 1.5954006239015586, 2.8277971872235423, -3.0867995560583847, -3.911504918621478, -3.77310070732626, 0.45610835439004394];166.80269749998115
[3.9117196080000056, -2.1914228];True;[0.4334882151093806, 0.830541374759707, -1.1059063475030624, 1.884320370781753, 2.7119609572833614, -1.1504617988877253, 2.6788554890444596, 4.004959466625912, 1.2052166677363392, 2.405171278186633];157.66909270000178
[3.486713472000011, -2.4999999999983347];True;[-2.051439252840699, -2.3835282512792366, -4.0934943488877105, -0.7721892338163556, 2.447878188966639, -0.7020241648487682, -1.4211405676650148, 2.717861147756894, 0.009564954321932717, 0.4704580430937586];159.64329670008738
[3.471106608000013, -2.4999999999960445];True;[-1.1177281553047758, -2.0218583200731945, -2.2737719741815132, 2.2130341794900135, -1.7344034606672976, 4.8925577422759385, -2.72351708753605, -4.605245338891483, 2.5100927988212938, -1.6398103288114285];165.2163977000164
[3.34229306400001, -1.6950606000000001];True;[-4.253891138410893, -3.8840331768784604, -3.448248870245763, -1.8365955671272784, 4.676175430205575, 4.57483293409706, -0.47241529997024934, -0.1044955565196759, -3.008602150315901, -4.706979775638904];167.8279068999691
[3.236112000000013, -2.499999999989695];True;[-1.1574457903724178, -3.518562934792666, -4.964434187858894, -1.9102219130646696, -1.659555454518875, -2.6791025943205913, -0.10455810787728748, -1.08533705721649, -3.5592448798906684, 3.2584634804094588];164.81099460006226
[3.6791766000000004, -2.499999999999375];True;[-1.5312269124880644, -1.6746118390613243, -2.04781031933653, -1.8084106867957417, 1.8217446800108958, 2.8369080031246496, 3.0114852719714174, 3.98572088583206, 1.3219839798588353, -2.783566535766062];162.23249109997414
[3.717035352000006, -2.0913336];True;[-4.1738793270607575, 1.2193957266651538, 4.479570922981685, -2.785782646616166, 2.790130091614518, 0.8197914072630699, 2.7208984360110664, 4.114927825965619, 0.559578800562454, -4.859642145097199];165.36536609998439
[3.477361104000001, -2.2962594];True;[-1.281379412402853, 4.158890952509722, -2.099413949106644, -2.656174366644491, -1.9360104505901345, -0.5702837834026662, 3.769008399464406, -3.946009172534125, 0.4131087927100867, -2.0628454061308092];165.1943414999405
[3.360207888000011, -2.499999999998917];True;[-4.192922117049674, 2.350591903707158, -2.4095627964000554, -2.6925595832852767, 3.903234308713514, 2.311655380343462, -3.4904402616894203, -3.602258922685377, -2.3518264708959875, -1.4607453325205366];166.6506941000698
[3.641695848000004, -2.4999999999978386];True;[-4.1738793270607575, 1.2003944713099766, 4.600372069733792, 1.3711623999276124, -4.478183528712117, 2.397797029930447, 2.7208984360110664, 4.097575503108504, -3.0502014579911294, -3.2888929494886687];163.4598929999629
[3.4182030240000048, -2.3685052];True;[-1.0932957184589696, -1.3269026148782617, -2.499376557966201, 0.49894193505204765, -1.3446364893805955, 1.7915926087447005, -0.11691588918712315, -1.8590586981303274, 0.8847895634928709, -3.885034726184231];164.37174490001053
[3.4065476640000036, -2.499999999998379];True;[0.47234052124993786, -3.243501541356908, -2.456547214625851, -3.863380069769944, 4.269709556665202, -0.8068510060898781, -3.268645684761939, 2.643211890887735, -3.7695600497113952, 0.5337524719140976];164.80777139996644
[3.3223376880000126, -1.5546573000000001];True;[-2.9671795753966093, 2.448891471354412, -4.168142238808649, -4.481473781821958, 1.381868803023551, 2.9070156992581175, -3.1443014993439595, -3.996723290616724, 1.4134115989155251, -2.7814549048788733];165.95094969996717
[3.0192190560000136, -1.5935779];True;[-1.1432591516214172, -3.4860087395335713, -4.941780201172292, -1.9120260119919, -1.6633710288116434, -2.45289502090165, -2.750016316939343, -2.1173400077445836, -3.6254412312422195, -3.329197534740975];167.69148690009024
[3.3071883120000116, -2.4999999999679745];True;[-4.1738793270607575, 2.6067569029414317, -4.146840803080641, -0.7810199524957031, -4.744646086583413, 2.8658431431388793, -1.136995386449393, 2.5994183659595436, -2.3184266938833256, -4.859642145097199];161.58384039998055
[3.4230558960000046, -2.4999999999994005];True;[3.238729085864062, -3.1947239189765453, -2.5080249234677447, -4.4084238787919166, 4.269709556665202, 1.3531674418671016, -0.22339146027732282, -3.911504918621478, -3.7708287372200147, 0.43010206981078536];165.14098369993735
[3.163593888000013, -2.4999999999981903];True;[-4.118192066878784, -3.444172586651664, -4.869032539082477, -0.29234615957225807, -1.659555454518875, 3.706943944574666, -0.8387821487651475, -0.9257328625832593, -3.810740306076679, -4.485722053502144];166.36891590000596
[3.5169091920000115, -2.499999999977634];True;[-2.2023301202351897, 1.142501954724506, -4.476335595165031, -2.0369390847325604, 2.447878188966639, -0.7020241648487682, -1.360291342258161, 2.717861147756894, -0.38091879311359056, 0.4704580430937586];161.6391071000835
[3.445664616000002, -1.8431335];True;[-0.17459240437904278, -3.364575413493408, -4.100873540968701, -4.302932562391972, 3.6960207717675493, 2.397797029930447, 2.746942906496761, -3.5271245853781137, 0.6605727331222668, -1.709731012924522];164.88973039994016
[3.5507596320000085, -2.40568853];True;[-1.4223139357708332, -1.5729775483250146, -2.4178963844817516, -1.9167167473460758, 3.448156770676576, 1.2978195989405008, 2.8763322900265145, 2.2963911220582727, -3.9862961526777836, -1.4154914650245345];165.04380319989286
[3.721059864000009, -2.4999999999980242];True;[2.178896080402848, 1.1963186903530203, -3.4883605554148773, 0.3522059819678187, -0.7125329414110778, 1.470018664017131, 3.998189025267415, -4.7519770206251986, 2.7184778910659158, 2.1100753869358457];162.19040459999815
[3.4655929920000133, -2.4999999999990252];True;[-2.277071688681383, -0.4547068347264216, 0.7295120211926616, -1.8576498573504607, 1.4497298923117317, -4.043631203693392, 2.47722267150851, -2.091865827536804, -3.5312984608876077, 2.8438785086100804];165.04048119997606
[3.512511432000001, -2.4999999999996714];True;[-3.2584600709827023, -1.3774275325985177, -3.118382823330801, 0.5856432653028703, 0.92921483954599, -1.2363694389590578, -0.13653758016188022, 4.637052542543657, -0.09611292391077053, -1.5123267760307493];161.65658249997068
[3.221864208000011, -2.3813251];True;[-3.020188773929648, -3.291167872698443, -4.004692181298315, -4.490950424453755, 4.227383237895991, 1.1411129881360838, -3.2767878405440656, -3.996723290616724, 1.41585128438676, -2.7434822858189225];167.997509000008
[3.728323512000004, -2.240846];True;[-4.218231689126922, -2.029634332892644, -2.290483907862841, -2.2312592912534868, 4.649544598669413, 3.5682830576519287, 2.545291894484752, 4.864300496227409, 1.3054743224035006, -0.7557155365289621];160.2847291000653
[3.1779399600000007, -2.49999999999879];True;[-3.7979328482877426, 2.6067569029414317, -4.203102166619942, -4.302932562391972, -4.750420862055973, 2.397797029930447, 2.746942906496761, -3.592173845424247, -2.3184266938833256, -4.859642145097199];168.71419560001232
[3.024016848000008, -2.4999999999988347];True;[-3.8580522916369118, -3.444172586651664, -4.989648017958137, -0.5719844505827532, -1.631998335857614, -2.5837188208200956, -0.8387821487651475, -0.852097325933848, -3.810740306076679, -4.618028119988401];168.39843709999695
[3.2386679280000106, -2.4999999999974203];True;[-4.0594860329744495, 2.253607104307631, -2.9792000101527014, 1.4348373533169416, -4.3772524071411745, 2.3527362861759737, -3.4904402616894203, -4.674357529566617, -2.261358761118239, -1.4607453325205366];166.53288760001305
[3.207444912000007, -2.4999999998999463];True;[1.161924767518796, -4.099926433334048, 0.7295120211926616, 1.9653601983403046, -1.6633710288116434, -4.879827484373078, -2.750016316939343, -2.1173400077445836, -3.626785460444787, -3.4266683880795217];174.44788509991486
[3.0553435440000136, -2.499999999981994];True;[-3.976256725063961, -3.7827241903247177, -3.5372543304486923, -1.8758869238426366, 4.73314409293789, -4.993550651333628, -0.5014416345142583, -4.4231088944579415, -2.6846180862118167, -4.7072245525844085];210.83471689990256
[3.646409832000014, -2.499999999999444];True;[-3.0872290220826737, 1.3256980710826236, 4.2350926598255345, 1.0728720969455685, 3.415893955007217, -0.45505097095467595, -3.117384657882919, 2.2304290454803324, -3.985027465169164, -0.020007930995955547];167.77770919993054
[3.131454384000004, -1.091795];True;[-0.34457022764906786, -3.2243429850925454, -4.146840803080641, -4.328063013434587, -4.885358869948966, 0.8608723130957154, 2.746942906496761, -4.694298152366731, 0.6500465129386268, -4.859642145097199];170.5541037999792
[3.9813050880000005, -2.4999999999989333];True;[4.297313712224941, 1.225502170381735, 4.008139507557555, -1.636600211664824, 0.660032886070713, 3.0348316502814128, 2.5253109022790827, 4.603745803509412, -0.1417309561847251, -1.4568717341956052];155.67611230001785
[3.887327376000005, -2.1668059];True;[-4.598090041412203, 2.7696695679587036, 4.8919865034593535, -0.15510821076319203, 4.223388620157127, -0.32353972002783493, -3.7246731223056537, 4.200105696164987, 4.515253165870592, 0.9698416466903008];161.66588820004836
[3.6136184400000078, -2.499999999998371];True;[-1.4048000583495326, -1.5150240516599223, -2.7966811766479216, -1.9167167473460758, 3.448681838997336, 2.9300811388378905, 3.00957938959227, 2.2324188293398617, -3.870362227611866, -0.020007930995955547];150.0813531000167
[3.663342720000004, -2.499999999998031];True;[-1.5312269124880644, -2.0173847538689196, -2.438079281494943, -1.8084106867957417, 1.8217446800108958, 2.8369080031246496, 3.0114852719714174, 3.98572088583206, 1.3219839798588353, -2.783566535766062];165.87268360005692
[3.3250009680000083, -2.4999999999988414];True;[-2.267384257928376, -2.932291460627592, -2.494913099683791, -2.6925595832852767, 4.038803203073255, 2.3097970633345315, -3.4904402616894203, -1.923225987667599, -2.3518264708959875, -1.4607453325205366];172.0081156999804
[3.1705151760000048, -2.4999999999988627];True;[-3.7979328482877426, 2.6067569029414317, -4.202295942980291, -4.302932562391972, -4.750420862055973, 2.397797029930447, 2.746942906496761, -3.9764381561655067, -2.2787207981547954, -4.859642145097199];172.5318102000747
[3.0470065920000096, -0.17059200000000008];True;[-4.361500453657192, -3.309711174543521, -2.570395962929032, -2.717692454729883, 3.436711688696946, -0.8005152359505008, -4.196077949430531, -4.769224294545451, -2.3225578514373146, -4.523892898931088];174.09808589995373
[3.6294024240000056, -2.4999999999989195];True;[2.0125434612522315, 1.1812788254602897, 4.553345727470136, -1.8703088987009129, 1.7889567972004716, 2.90065879322895, -3.115491843802307, -4.774434738490784, 1.7185795615253254, -3.5672480554199395];175.41423909994774
[3.471936264000011, -2.4999999999988365];True;[-2.2023301202351897, -3.669175467696377, -4.0934943488877105, -0.7721892338163556, 2.447878188966639, -0.7020241648487682, -0.1720475962981085, 2.222067974812001, 0.008644751139507578, 0.4704580430937586];159.8925380000146
[3.586968792000003, -2.499999999997088];True;[-4.1738793270607575, 1.2003944713099766, 4.607489243827813, 3.7803044944101445, -1.6536576612122633, 2.3790534220407826, -4.857771121891021, 4.7594859204162425, -2.3184266938833256, -4.859642145097199];170.83548709994648
[3.3942501360000046, -2.4999999999927374];True;[-2.2524593143373375, -1.3967583216949873, -2.768945504186088, -4.106882919576884, 4.327901207760794, 1.5994555836599966, -0.3162295478742385, -1.8873466640930516, 0.3209049789065681, -3.578425678211158];165.52821989997756
[3.2340196080000023, -1.6941442];True;[-4.0594860329744495, 2.253607104307631, -2.9792000101527014, 1.2219235507388042, -4.3772524071411745, 2.3527362861759737, -3.4904402616894203, -4.674357529566617, -2.261358761118239, -1.4630310562615156];167.6604798999615
[3.210209928000002, 0.40743799999999997];True;[1.161924767518796, -4.099926433334048, 1.2858462335066458, 2.1214383797770897, -1.6633710288116434, -4.879827484373078, -3.0573588985877818, -2.092644765429453, -2.696926583727946, -4.658325474107184];177.0986019000411
[2.9356767360000093, -2.4999999999296265];True;[-4.4096492892097325, -3.4860087395335713, -4.941780201172292, -1.9100773136251787, -1.6433324887471483, -2.918372098098864, -2.98925545606226, -2.0703484684257725, -3.591042093641289, -3.329197534740975];166.13273129996378
[3.4876288800000097, -1.7745355];True;[-1.6071264708311077, -1.6459946509415344, -2.5155609270349437, -1.8084106867957417, 2.1077945758824725, 2.6807562341319597, 3.0114852719714174, -4.4661428987129685, 1.3219839798588353, -2.814515593775198];165.5165232999716
[3.787505352000009, -2.499999999999713];True;[1.8268908929143253, -1.3775878122117466, 0.2473190839903694, 0.555409192938441, 1.4636970757705743, -3.9022200844573254, -0.11935025400108756, 4.846090007917242, 1.8736195882735904, 2.7336100871943048];172.42854200000875
[3.093556104, -0.6357109999999999];True;[-1.1432591516214172, -4.099926433334048, 1.541968888497684, -1.9120260119919, -1.6633710288116434, -4.879827484373078, -2.750016316939343, -2.1173400077445836, -3.626785460444787, -3.329197534740975];173.81752429995686
[3.383506296000011, -2.4999999999969496];True;[1.8268908929143253, -1.2089101694391506, 0.2473190839903694, -4.7951908365595255, 1.4990284436050252, -3.9022200844573254, 2.238480501054391, -4.6580566929896206, 1.9067769102076033, -3.710309700948163];167.65834269998595
[3.2627746080000075, -2.499999999998433];True;[3.182042952885274, -3.1947239189765453, -2.0548594938252647, -1.6465801050333468, -1.7796617346614583, 1.3531674418671016, -4.785124082796256, -3.7109609425033234, -3.7622432438898836, 0.2532862010667509];167.12711270002183
[3.463841880000013, -2.499999999671749];True;[-0.4963856994705842, 1.2003944713099766, -2.7935000293662187, 1.3711623999276124, -4.478183528712117, 2.4250306539595017, -3.842140133713073, 4.0649349414933535, 0.6680324312786612, -4.9563138104141595];165.96111219993327
[3.027104352000001, -1.6715057];True;[-3.976256725063961, -3.7827241903247177, -4.935013436609633, -1.8758869238426366, 4.73314409293789, -4.993550651333628, -0.5014416345142583, -4.4231088944579415, -2.6846180862118167, -4.616837214656691];175.84357289993204
[3.5379823680000007, -2.499999999998742];True;[-2.8867926559058885, -3.839721280943408, 4.135213156709984, 1.0599961606483175, 3.415893955007217, -0.45505097095467595, -3.134124194519081, 2.305121447990561, -3.985027465169164, -0.020007930995955547];165.72116890002508
[3.2286751200000103, -2.4999999999979083];True;[-4.348917195545658, -4.0299768080517495, 1.3626101661706644, -0.2596538508380819, -1.659555454518875, 1.3951939190989007, -0.8387821487651475, -0.9257328625832593, -3.810740306076679, -4.608738065181398];164.9514416999882
[3.126453984000008, -2.4999999999918714];True;[-3.7979328482877426, 2.6067569029414317, -4.9978438336450655, 1.1156142339040231, -4.750420862055973, 2.3862844684420508, -3.362706410511496, -4.2594134236058965, -2.5374291955780057, -4.859642145097199];173.8057299000211
[3.521920176000004, -2.4999999999974056];True;[2.1485411498207925, -1.1433823620342096, -3.4811095383524564, 1.1087291426707522, -0.6658316562335341, 1.5191209919204294, 4.249681227052545, -4.749737880274846, 0.5076037438220253, -3.6417472372089863];170.1006716999691
[3.451211496000001, -2.4999999999984635];True;[3.2405307080813, -1.9845961120360527, -4.178282814555988, -3.8539034239447947, 1.5937066118227101, 2.8277971872235423, -1.435418995278257, -3.911504918621478, -0.17611262177188092, 0.45613995549388814];174.3731121000601
[3.6187648560000034, -2.42801033];True;[-3.03175864548617, -1.11870710426232, -3.5954447621818515, 0.9317601128165705, -0.6787037035923191, 1.5254778979449046, 4.256549146984584, 4.0926301018586795, -4.940183968293406, 2.893790369813843];173.28609190008137
[3.229289424000012, -2.2239807];True;[-3.020188773929648, -3.291167872698443, -4.005498404937967, -4.490950424453755, 4.227383237895991, 1.1411129881360838, -3.2767878405440656, -3.612458979875462, 1.3761454237031718, -2.7434822858189225];173.32093310006894
[3.370929264000011, -2.499999999998318];True;[0.47234052124993786, 2.557115404459645, -2.457691293000403, -3.863380069769944, -4.626604172325349, 0.7683948933717117, -3.268645684761939, 2.643211890887735, -3.8093548799983616, 0.4461463316421508];168.63284450001083
[3.389273712000013, -2.499999999999482];True;[-4.177995316526057, 2.392220049755429, -2.4095169033238615, 0.49894193505204765, -1.3245785858403907, 1.5961485568172116, -0.27374249100882864, -3.566379594213759, 0.5541228835942851, -3.578425678211158];170.82694089994766
[3.6481244400000112, -2.1408509000000002];True;[1.7802596532286654, -4.02238584853151, 0.2473190839903694, 1.385278951567047, -4.513661953703393, 1.416531568756878, 2.799762960507485, 4.108797165003636, 1.8736195882735904, -3.3807971630229483];168.66215580003336
[3.33986436, -2.499999999954827];True;[3.238729085864062, -3.1953973174264165, -2.5080249234677447, 0.75320218030326, -1.6360168115375928, 1.3499763929923185, -3.326936348246429, -3.911504918621478, -3.7708287372200147, 0.43010206981078536];175.06797110009938
[3.070006272000006, -1.49541];True;[-3.976256725063961, -3.7827241903247177, -3.4675974539780836, -1.8758869238426366, 4.73314409293789, -4.993550651333628, -0.1940989552441028, -4.4231088944579415, -3.6144769629239515, -3.4755227582553645];212.01388420001604
[3.637216008000002, -1.8383824];True;[-3.2584600709827023, -1.2087498898259217, -3.118382823330801, 3.879422307447791, 0.8889298190538046, -1.2363694389590578, 2.2212931747302815, 4.637052542543657, -0.09611292391077053, -1.5189773087648808];159.88312670006417
[3.6633014640000128, -2.3499803];True;[-3.149871318539015, 1.7177645044196366, 4.2350926598255345, 1.0728720969455685, 3.415893955007217, -0.45505097095467595, -3.117384657882919, 2.682019228675669, -3.9840201628110865, -0.020007930995955547];166.41540069994517
[3.2400740880000054, -2.4999999999988325];True;[-0.9678569368299417, 2.6067569029414317, -4.203102166619942, -4.30485595428879, -4.764200417441118, 2.397797029930447, 2.8904928360761986, -3.6391653806687367, -2.352825831222854, -4.859642145097199];167.86536779999733
[3.248394624000006, -2.499999999997933];True;[-4.285492660037739, 2.4622132780231367, -2.044039866774966, -2.717692454729883, -4.718050547484896, 0.9308824321237567, -3.3250151448510765, 3.8374885571616946, -2.3623526900856646, -4.589303753496825];165.61799659999087
[3.6640652400000002, -2.4999999999993796];True;[-0.34457022764906786, -3.2243429850925454, -4.146840803080641, 4.449752577595257, -4.87400632598339, 0.8608723130957154, 2.746942906496761, 4.715619307574075, 0.6168891910045945, 1.6323281003914711];162.54269100003876
[3.2396232960000133, -2.499999999997428];True;[-2.3237030168770776, -4.099926433334048, -0.9357410148898291, -4.669886437833545, 4.378470478403793, 1.2552924084254595, -0.3072903041417461, -3.887564897685097, -3.5398839542177387, -3.0872047249232675];171.7770138999913
[3.0527245440000046, -2.1446345];True;[-3.8580522916369118, -3.444172586651664, -3.5701981207927096, -0.5719844505827532, -1.631998335857614, -2.5837188208200956, -0.8387821487651475, -0.852097325933848, -3.810740306076679, -4.708415457916118];173.01482509996276
[3.4741087920000107, -2.4999999999971063];True;[-4.0411872016984365, -3.4806337052229095, 4.7649701642725315, -2.717692454729883, 3.5361298369235747, 0.7474970394755126, 3.0743781242039248, -4.625908602063104, -2.3698123874660713, -1.2493630978462962];177.42751880001742
[3.5746773120000075, -2.1482469];True;[-1.4048000583495326, -1.5150240516599223, -2.7966811766479216, -1.9167167473460758, 3.448681838997336, 1.236095637013255, 3.00957938959227, 2.239481482267162, -3.9862961526777836, -0.020007930995955547];167.39164420007728
[3.3158864160000023, -2.499999999984178];True;[0.9614904765551253, 1.0662775377679354, 0.8292340994931893, 1.9782361346375552, -1.6633710288116434, -4.879827484373078, -2.7332767803031808, -2.192032511809769, -3.626785460444787, -3.4266683880795217];175.32323280000128
[3.81585513600001, -2.4999999999995053];True;[-3.0183473761336908, 1.2059540832328004, 4.980165031583576, -4.235123784540498, 1.7889567972004716, 2.918528260746514, 2.9943115644677096, 3.9766685944546296, 1.6324145302910607, -2.783566535766062];160.69875630002934
[3.4273288080000075, -2.494027437];True;[2.0198319972026795, -3.4365816271304057, -4.999594201421062, 3.7944216403769007, -1.6896888654177884, -2.5811245964355463, -4.889170775206747, 4.770710077255041, 1.8736195882735904, -3.389833805803769];164.95305349992123
[3.5391435840000094, -0.890039];True;[-2.2023301202351897, 2.309909004266838, -2.2615336531500603, -0.7838130775289123, 2.4412397626876086, -0.7020241648487682, -3.0725211283140705, 2.767391658191786, -3.5874052446904954, 1.7403049051852209];166.49698290007655
[3.2544923040000033, -2.49888607];True;[-2.4018759875863718, -1.3974317207825706, -2.7710036730573107, -1.9712018792722765, -1.5860032869435707, 1.5962645347852136, -3.362645716681693, -1.8873466640930516, -4.920991550780082, 2.173184017985136];171.3483635999728
[3.571063632000007, -2.49999999999905];True;[3.2405307080813, 2.7088426507890624, -1.7516463440227423, 3.20476516510147, -1.7108340404456868, 2.8277971872235423, -3.0867995560583847, -3.911504918621478, -3.77310070732626, 0.3790170413634155];167.14744199998677
[3.154514544000009, -2.4999999998536118];True;[-4.352692188796164, -2.702517418253932, -4.146840803080641, -0.7810199524957031, -4.744646086583413, 2.8636672687714664, -1.1451709558230967, 2.4771021429474738, -3.7659348781342334, -4.859642145097199];165.28553160000592
[3.4610286960000125, -2.1602809];True;[2.0583683067169254, -4.134419489450213, 0.7295120211926616, -1.9120260119919, -0.6247817580483239, 1.2552924084254595, 4.354794099952715, -1.8986132378973075, -3.5312984608876077, -3.2640218916564887];166.86718230007682
[3.5342274240000027, -2.499999999998775];True;[1.7802596532286654, -4.02238584853151, 0.2473190839903694, -3.263980863316352, 1.616545799351039, 1.3977879608672166, -4.67454968707522, 4.770710077255041, 1.8736195882735904, -3.303702630888999];162.49308859999292
[3.5695352160000082, -2.3192919];True;[3.4333734747078326, 2.035621070314501, -2.5080249234677447, -4.4084238787919166, 4.168304565132457, 1.355343316223132, -0.2152158909036191, -3.911504918621478, -2.323320550016479, 0.43010206981078536];160.48362399998587
[3.18757809600001, -2.4999999999976388];True;[-2.382946946165923, -0.2713222859966755, -3.4831677072237124, -1.9138872391064519, -0.4789590430316917, 1.5191209919204294, -4.962260348151164, -4.903450127754645, -4.859668293492012, 2.109608740774174];152.66100660001393
[3.8173366800000053, -2.2589626];True;[-0.33139718565432075, -3.438969237407588, 0.2473190839903694, 3.8492053326909, 1.406181309217828, -3.810519663053118, 2.238480501054391, 4.770710077255041, 1.8651599646973078, 2.732367215882138];165.1923417999642
[2.964989664000009, -2.4999999999988978];True;[-3.7985386196825077, -3.444172586651664, -4.22101032672829, -4.21367325356098, -1.631998335857614, -2.5837188208200956, -0.8387821487651475, -0.7302636891126899, -3.8518027244034037, -4.618028119988401];167.23373029998038
[3.6994093200000133, -2.3814495];True;[-3.0183473761336908, 1.2059540832328004, 4.474457164091149, 0.8683844049366842, -1.9322088766140122, 2.9070156992581175, -3.067447820579604, 3.9766685944546296, 1.4380583713011794, -2.783566535766062];167.26854610000737
[3.9863860560000046, -2.0282472];True;[-1.303735812689263, 3.792363586427525, 4.8919865034593535, -0.17217679779880335, 4.219394026945417, -0.32353972002783493, -3.7246731223056537, 4.767095895307041, 4.504955437962639, 0.7032081616921593];169.13077669998165
[3.6142249680000127, -2.4999999999977174];True;[2.1594140819464727, -4.664503896928541, -3.5372543304486923, -1.8758869238426366, 4.73314409293789, 1.4326864044040135, -0.467815526858655, 4.831391350050159, 1.8152385189395388, -4.3012097769111035];172.75537289993372
[3.6331241040000046, -2.4999999999979434];True;[-3.0183473761336908, 0.8321888609404311, 4.980165031583576, -4.235123784540498, 1.7023860782480997, 3.004157679734117, -4.626908806353089, 3.9766685944546296, 1.653723895276497, -3.268737097384071];166.687074599904
[3.2427438480000097, -2.4999999999974936];True;[-4.1738793270607575, 2.7034718557387, -4.115164397105692, -4.302932562391972, -1.5828939287948276, 2.2055825601969, 2.7207505117491566, -3.592173845424247, -2.3184266938833256, -4.617328631378891];164.75403189996723
[3.0336472080000068, -2.4999999999975993];True;[-0.34457022764906786, -3.2243429850925454, -4.146840803080641, -2.806986381335599, -4.886492592141322, 0.8601842912308248, -3.305537618346549, -4.694298152366731, 0.6500465129386268, -4.854577397559056];168.7201711999951
[3.116851704000001, -2.0043332];True;[-4.182391802569609, -2.680731086920786, -4.14659109061258, -4.397282420093177, -4.74522592492321, 2.8990263626903965, -1.0230035093281225, 2.6328677436507295, -2.4137925835527327, -4.844197082054685];163.89663040009327
[3.06128700000001, -1.5550437000000001];True;[-4.361500453657192, -3.309711174543521, -1.7841497990513302, -2.717692454729883, 3.436711688696946, -0.8005152359505008, -4.196077949430531, -4.894365771362799, -2.3225578514373146, -4.523892898931088];174.39216989988927
[3.4882200720000034, -2.4999999999986797];True;[3.238729085864062, -3.1947239189765453, -2.456853864438887, -4.335666005866138, 4.314536578862409, 1.3283975656787073, -0.6058061418151888, -0.6561967412394076, -3.7708287372200147, 0.43010206981078536];160.37228399992455
[3.786255360000004, -2.0499476];True;[-4.064036164838075, 3.792363586427525, 4.8919865034593535, 0.49714143889505547, 3.8672491143249843, -4.997219759878241, -0.4322872548341057, 4.784551980007569, 4.466051710912762, -4.71620454157171];164.046396400081
[3.025755648000006, -2.498062928];True;[-3.1029657315962416, -4.099926433334048, 0.7295120211926616, -1.9604062024231639, -1.655056777669154, -4.879827484373078, -2.750016316939343, -2.443652867027571, -3.627167059064007, -3.329197534740975];169.49404369993135
[3.169753560000002, -2.4999999999990674];True;[-3.9138979648036596, -3.7175951174076216, -4.935013436609633, -1.8780853542110476, 4.883561014054386, -4.993550651333628, -0.5014416345142583, -4.435437410691437, -2.6846180862118167, 1.7239283550410363];170.28608079999685
[3.0157574400000025, -2.49999999999573];True;[-4.3524663140298285, 2.4908306570407777, -2.0698491407652257, -4.328044101091789, -4.929781993752872, 0.7747306635110887, -3.3770990490314015, -4.807219724567987, -2.3623526900856646, -4.620362283592345];169.28692270000465
[3.6551293200000057, -2.4999999999987046];True;[-3.0183473761336908, -1.3077369484570942, 4.474457164091149, 1.1811781565000725, 1.7889567972004716, -1.1901394095517184, -3.213512164730327, 4.623353484670916, 1.4091203656030733, -2.7284036229724804];160.22448410000652
[2.9922117120000093, -1.7875956];True;[-4.118192066878784, -3.4836085665715757, -4.965345677952291, -0.2596538508380819, -1.659555454518875, -2.9246511215353577, -0.6694475196191831, -2.178573209529306, -3.810740306076679, -4.601907198909904];167.84548980009276
[3.0370345200000095, -1.8566903];True;[-4.0425048204269505, -3.693505938357294, -4.935013436609633, -1.8999742136543651, 4.790484258292144, -4.993550651333628, -0.5014416345142583, -4.571382329921596, -2.746170912495883, -4.003493053645339];173.28719119995367
[3.5334070560000126, -2.4999999999968296];True;[-1.2982606311183096, -3.242459888201928, 4.934572723095539, -4.391002104328129, 4.223388620157127, -0.32353972002783493, -3.7246731223056537, 4.252338949668815, 0.8353299876251192, -4.8820225535185315];168.39810370001942
[3.214704240000005, -2.4999999999160387];True;[3.3929514909781475, -3.7827241903247177, -3.4675974539780836, -1.8758869238426366, 4.263090953736224, -4.993878912174139, -0.19462514296389796, -4.451962230149944, -3.7617353114579757, -3.4987363194914147];175.87405709992163
[3.594768768000009, -2.4999999999987814];True;[-3.0183473761336908, 1.255099169931253, 4.736134602388237, -0.8821134502771371, -4.4542551663694105, 2.918528260746514, 2.7649383635497657, 3.9766685944546296, -3.1644595944826217, -4.90771089907658];162.37220840004738
[3.5480907360000007, -2.45113492];True;[3.139740578250787, 2.660410778544239, -4.0934943488877105, -0.7721892338163556, 1.575545650894322, -0.7020241648487682, -1.4415763162265995, -3.7829530291095326, 0.009564954321932717, 0.4704580430937586];163.44724949996453
[3.3022974240000114, -2.4999999999982023];True;[1.9859282184200184, -3.4000565157328255, -3.5701981207927096, -0.5719844505827532, -1.3074106507606498, -3.9089170131165414, -1.2297778396841093, -1.0509665344377914, -3.810740306076679, 2.548262581059542];169.06444190000184
